PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Method,reviewed,reviewer,source
2023p078755,20230100000000,-42.9254,171.9016,249,86,-153,157,63,-5,4.3,3.8,5.64E+021,10,10,98,37.17,35.61,22.64,-33.17,-12.21,-4,83,56.67,16,20,-0.56,62,257,-56.1,22,116,2,False,,GeoNet
2023p087955,20230200000000,-37.5991,175.6934,352,70,-60,114,35,-143,4.8,4.5,6.15E+022,3,29,80,116.2,297.2,-88.85,241.3,426.8,-357.5,86,580.23,19,61,64.3,28,161,-644.52,55,300,2,False,,GeoNet
2023p091805,20230200000000,-38.8294,175.9003,314,84,-51,51,39,-171,5,4.9,2.99E+023,94,30,78,2143,298.3,1672,-1643,1502,-500.5,84,3144.2,28,13,-348.83,39,129,-2795.37,38,258,2,False,,GeoNet
2023p092645,20230200000000,-40.5482,175.4951,26,56,111,172,39,62,3.7,3.4,1.7E+021,6,15,43,-3.25,0.83,7.59,-12.93,-3.1,16.18,63,19.02,71,345,-5.44,17,194,-13.57,9,101,2,False,,GeoNet
2023p114835,20230200000000,-45.0233,167.4772,352,64,42,240,53,147,4.1,3.9,7.51E+021,100,8,97,13.11,42.04,-29.15,-52.57,-27.78,39.45,70,75.57,47,211,-1.01,42,17,-74.55,7,114,2,False,,GeoNet
2023p116977,20230200000000,-38.576,177.7397,190,81,-127,88,38,-15,4.4,4.5,6.2E+022,30,15,79,159,-348,-21.3,-2.66,-487.4,-156.4,67,582.56,27,308,68.54,36,197,-651.1,42,65,2,False,,GeoNet
2023p117487,20230200000000,-48.5505,164.9713,36,73,111,162,27,39,4.7,4.3,3.91E+022,9,12,28,-20.71,-40.63,268.2,-215.3,-167.5,236.1,84,445.64,56,334,-160.21,21,210,-285.43,25,110,2,False,,GeoNet
2023p122368,20230200000000,-40.5619,174.558,0,72,86,192,18,101,6,5.5,2.62E+024,46,45,37,9303,1892,483.8,-18930,-20320,9631,67,20207.97,62,265,9377.73,3,1,-29585.69,27,93,2,True,Felipe,GeoNet
2023p123289,20230200000000,-37.0919,177.5546,17,79,111,134,23,30,4.7,4.5,7.48E+022,106,21,73,36.87,-170,286.1,-339.8,-587.1,303,61,796.59,52,311,-108.88,20,193,-687.71,31,90,2,False,,GeoNet
2023p127543,20230200000000,-44.9688,167.4193,220,47,103,21,45,76,4.1,4.1,1.76E+022,100,7,96,-40.09,81.3,-27.25,-129,-8.56,169.1,76,173.89,80,204,3.45,10,31,-177.34,1,301,2,False,,GeoNet
2023p140223,20230200000000,-41.54,173.5846,21,70,151,122,63,22,4.9,4.5,6.4E+022,58,14,23,315.1,-274.3,437.8,-348.8,-177.2,33.68,82,732.61,34,340,-283.61,56,170,-449,5,73,2,False,,GeoNet
2023p154834,20230200000000,-37.6742,177.4946,93,58,48,332,51,137,4.2,4.1,2.02E+022,70,13,82,-119,-110.8,74.6,-16.75,-79.72,135.8,70,210.48,55,307,-19.14,34,118,-191.33,4,211,2,False,,GeoNet
2023p157593,20230200000000,-41.3408,174.1149,250,86,-40,343,50,-175,4.8,4.4,5.59E+022,64,14,30,-128.5,-373.6,257.3,257.5,-238.7,-129,81,635.92,24,304,-222.07,49,65,-413.85,31,198,2,False,,GeoNet
2023p159349,20230200000000,-43.5843,172.7361,200,47,72,45,45,108,3.3,3.1,6.2E+020,5,6,63,-2.19,2.09,1.37,-4.15,1.1,6.33,72,6.74,77,36,-1.26,13,212,-5.48,1,302,2,False,,GeoNet
2023p166738,20230300000000,-43.3338,170.6801,58,81,108,174,20,28,4.5,4.4,4.54E+022,10,13,97,24.67,126.8,356.3,-160.7,-202.5,136,86,450.39,51,348,7.92,18,235,-458.31,33,133,2,False,,GeoNet
2023p170633,20230300000000,-38.8298,175.9364,121,71,-86,289,20,-101,4.4,4.5,5.99E+022,9,27,75,316.5,196.2,-393.9,15.21,-244.5,-331.8,79,634.32,26,208,-78.54,4,300,-555.78,64,38,2,False,,GeoNet
2023p178504,20230300000000,-42.5769,172.4881,78,77,-166,345,76,-13,4.3,3.8,6.66E+021,15,12,81,28.28,55.95,-12.78,-26.82,19.67,-1.47,86,63.1,0,212,6.59,71,121,-69.69,19,302,2,False,,GeoNet
2023p187094,20230300000000,-37.4092,178.1321,180,52,55,48,50,126,4,4,1.08E+022,86,8,34,-19.83,27.95,59.29,-69.02,28.35,88.85,89,122.22,63,25,-40.55,27,203,-81.67,1,294,2,False,,GeoNet
2023p187624,20230300000000,-42.5802,172.457,259,86,169,350,79,5,4.4,3.9,8.19E+021,15,9,72,20.33,74.91,-14.65,-34.13,-0.03,13.79,85,75.18,11,214,12.13,78,58,-87.31,5,305,2,False,,GeoNet
2023p187628,20230300000000,-41.2391,174.4769,222,69,-79,14,23,-116,4.4,4.1,1.96E+022,64,9,53,2.64,-94.23,93.22,98.14,-104.5,-100.8,75,216.36,24,304,-50.93,10,38,-165.43,64,149,2,False,,GeoNet
2023p189923,20230300000000,-40.8766,176.0247,36,66,-82,196,26,-108,3.5,3.6,3.22E+021,22,5,20,11.99,0.56,-15.09,17.05,13.11,-29.03,88,22.26,20,119,14.7,8,212,-36.96,68,322,2,False,,GeoNet
2023p192074,20230300000000,-43.9683,176.8286,276,85,-33,9,57,-174,5.7,4.7,1.56E+023,10,16,44,639.1,-1220,785.2,-233.5,-151.4,-405.6,80,1749.22,19,327,-492.86,57,89,-1256.36,26,227,2,False,,GeoNet
2023p204334,20230300000000,-38.0674,176.6939,47,58,-100,246,34,-75,3.4,3.6,3.61E+021,4,13,76,22.75,-12.19,-8.19,11.44,13.39,-34.19,73,33.54,12,145,4.68,8,53,-38.21,75,289,2,False,,GeoNet
2023p204450,20230300000000,-38.0696,176.6908,58,47,-88,235,43,-92,4.6,4.9,2.63E+023,4,28,94,1835,-1262,-172.5,741.6,24.45,-2577,93,2668.62,2,147,-84.76,2,237,-2583.86,88,11,2,False,,GeoNet
2023p204464,20230300000000,-38.0516,176.698,252,50,-76,52,42,-106,3.6,3.8,6.94E+021,4,19,90,52.23,-27.39,15.44,15.59,6.93,-67.82,80,67.67,4,333,3.42,10,64,-71.09,79,220,2,False,,GeoNet
2023p204468,20230300000000,-38.066,176.6794,54,57,-86,227,33,-96,3.7,3.5,2.39E+021,1,18,79,13.17,-8.8,-8.34,9.9,4.57,-23.07,63,22.41,12,141,2.69,3,232,-25.1,78,338,2,False,,GeoNet
2023p204478,20230300000000,-38.0619,176.6899,225,47,-113,76,48,-68,4.8,5,4.7E+023,3,28,87,3422,-1983,-746.3,1013,-1184,-4435,92,4537.91,0,151,309.27,16,241,-4847.18,74,59,2,True,Felipe,GeoNet
2023p204492,20230300000000,-38.0524,176.7132,244,60,-83,51,30,-101,3.5,3.9,9.96E+021,3,13,40,53.65,-16.45,48.32,43.98,-11.69,-97.62,66,78.4,15,330,33.63,6,61,-112.03,74,171,2,False,,GeoNet
2023p204518,20230300000000,-38.0509,176.7115,250,58,-67,32,39,-121,3.3,3.5,2.17E+021,2,10,66,10.98,-8.66,10.32,8.27,2.83,-19.25,71,19.44,10,324,3.92,19,58,-23.35,69,208,2,False,,GeoNet
2023p204540,20230300000000,-38.0477,176.703,242,55,-70,30,40,-115,3.2,3.4,1.71E+021,4,7,78,8.02,-7.53,6.7,7.86,1.05,-15.88,75,16.01,8,318,1.97,16,50,-17.98,72,203,2,False,,GeoNet
2023p204575,20230300000000,-38.088,176.688,274,49,-62,55,48,-119,3.4,3.8,7.38E+021,6,19,90,69.54,-22.48,6.88,-6.53,21.71,-63.02,82,75.7,0,345,-3.91,21,75,-71.79,69,254,2,False,,GeoNet
2023p204648,20230300000000,-38.0909,176.7377,258,56,-72,48,37,-114,3,3.4,1.51E+021,3,8,93,11.26,-6.5,5.91,1.8,1.09,-13.06,80,15.4,10,335,-0.56,15,68,-14.84,72,212,2,False,,GeoNet
2023p204759,20230300000000,-38.0804,176.702,288,57,-82,95,34,-101,3.4,3.5,1.91E+021,4,14,48,14.15,1.44,6.31,5.33,4.41,-19.48,56,15.78,11,13,5.47,6,104,-21.25,77,222,2,False,,GeoNet
2023p204781,20230300000000,-38.0474,176.7209,253,68,-71,31,28,-129,3.5,3.6,3.27E+021,2,17,88,14.59,-14.99,22.23,5.98,-3.71,-20.57,75,33.65,21,329,-2.02,17,66,-31.64,62,192,2,False,,GeoNet
2023p204887,20230300000000,-38.0871,176.6818,231,47,-85,43,43,-96,3.3,3.3,1.22E+021,5,12,81,6.64,-5.18,1.32,6.07,0.07,-12.71,79,11.57,2,317,1.24,4,47,-12.81,86,198,2,False,,GeoNet
2023p204951,20230300000000,-38.054,176.7024,236,55,-98,69,36,-79,4.7,5,4.18E+023,3,28,91,3141,-1760,952.3,672.1,-1002,-3813,93,4268.81,9,332,-193.35,6,241,-4075.46,79,116,2,True,Felipe,GeoNet
2023p205001,20230300000000,-38.1053,176.646,229,70,-104,86,24,-56,3.3,3.4,1.56E+021,5,9,97,9.1,-4.4,8.04,0.49,-8.56,-9.58,64,15.74,24,330,-0.2,13,234,-15.53,62,117,2,False,,GeoNet
2023p205056,20230300000000,-38.0472,176.7179,253,55,-64,33,43,-122,4,4.2,2.21E+022,2,26,97,126.7,-116.4,81.76,61.33,34.7,-188.1,88,220.02,7,325,2.8,21,57,-222.82,68,218,2,False,,GeoNet
2023p205095,20230300000000,-38.0784,176.6434,59,56,-116,279,42,-58,3.3,3.3,1.04E+021,4,9,100,9.68,-2.14,-1.56,-0.95,3.9,-8.73,74,10.39,7,167,-0.01,21,74,-10.37,68,275,2,False,,GeoNet
2023p205131,20230300000000,-38.0556,176.7319,279,66,-27,21,65,-154,3.5,3.5,2.64E+021,4,19,100,15.44,-19.05,6.54,-6.67,10.64,-8.77,65,26.41,1,330,0.04,55,61,-26.45,35,240,2,False,,GeoNet
2023p205234,20230300000000,-38.0871,176.6758,273,54,-95,102,37,-83,3.8,3.8,6.91E+021,3,18,98,65.15,9.09,20.91,0.01,-2.54,-65.17,69,69.49,9,7,-0.82,4,276,-68.67,80,160,2,False,,GeoNet
2023p205252,20230300000000,-38.0889,176.6647,231,49,-107,76,44,-71,4.2,4.3,3.21E+022,9,27,93,249.7,-128.5,-7.08,58.93,-77.87,-308.7,88,315.75,3,333,10.68,13,242,-326.44,77,74,2,False,,GeoNet
2023p205256,20230300000000,-38.0929,176.688,89,48,-67,236,47,-114,4.3,4.3,3.97E+022,11,27,66,324.6,-95.2,-49.98,60.59,-132.5,-385.2,78,355.45,1,162,73.43,17,253,-428.88,73,70,2,False,,GeoNet
2023p205296,20230300000000,-38.0705,176.6696,252,47,-81,58,43,-100,3.5,3.5,2.02E+021,3,17,59,15.02,-5.13,2.58,6.6,2.32,-21.62,71,17.49,2,335,4.56,7,65,-22.05,83,229,2,False,,GeoNet
2023p205311,20230300000000,-38.0496,176.7253,225,56,-103,68,36,-71,3.9,3.9,1.05E+022,4,28,95,67.38,-49.03,18.45,26.02,-36.65,-93.4,78,106.39,10,325,-2.5,11,233,-103.88,75,96,2,False,,GeoNet
2023p205484,20230300000000,-43.6574,172.8343,253,80,-139,154,50,-13,4.7,4.3,3.11E+022,8,14,50,231.6,161.8,169.7,-134.1,-29.72,-97.58,93,344.29,19,18,-85.34,48,265,-258.95,35,122,2,False,,GeoNet
2023p205520,20230300000000,-38.0724,176.6681,35,65,-92,220,25,-85,3.2,3.4,1.52E+021,4,7,44,6.48,-2.06,-4.89,7.19,7.86,-13.67,62,12.2,20,127,4.79,2,36,-16.99,70,300,2,False,,GeoNet
2023p205549,20230300000000,-38.0545,176.716,246,63,-89,63,27,-93,3.2,3.5,2.63E+021,2,8,54,15.36,-4.33,13.95,8.76,-5.72,-24.12,64,22.38,18,335,6.63,1,65,-29.01,72,159,2,False,,GeoNet
2023p205578,20230300000000,-38.0897,176.673,50,53,-90,229,37,-91,3.4,3.4,1.45E+021,5,10,69,7.62,-8.63,-2.91,5.07,2.41,-12.69,61,15.57,8,139,-2.38,0,229,-13.19,82,322,2,False,,GeoNet
2023p205638,20230300000000,-38.1105,176.6922,29,61,-140,276,56,-36,3.9,4,1.22E+022,1,20,35,66.77,-51.59,36.64,-10.31,83.12,-56.47,72,92.87,3,151,44.79,42,59,-137.66,48,245,2,False,,GeoNet
2023p205647,20230300000000,-38.063,176.7151,243,46,-79,48,45,-101,3.4,3.4,1.5E+021,4,8,50,9.66,-4.08,1.93,6.55,2.1,-16.21,78,12.48,1,326,4.12,8,56,-16.6,82,230,2,False,,GeoNet
2023p205751,20230300000000,-38.0446,176.7334,36,53,-101,234,38,-76,3.3,3.1,5.75E+020,3,6,33,1.87,-4.29,-0.72,2.24,1.23,-4.11,79,6.53,7,133,-2.18,9,42,-4.35,78,263,2,False,,GeoNet
2023p205987,20230300000000,-38.0553,176.6967,49,60,-90,230,30,-89,3.5,3.7,5.23E+021,4,19,97,26.32,-21.91,-19.41,19.58,17.11,-45.89,76,51.95,15,139,0.78,0,49,-52.73,75,318,2,False,,GeoNet
2023p206230,20230300000000,-38.0945,176.6608,54,75,-92,244,16,-81,3.3,3.4,1.55E+021,3,9,62,5.71,-1.24,-10.39,3.67,7.94,-9.38,76,13.62,30,146,3.2,2,55,-16.83,60,321,2,False,,GeoNet
2023p207063,20230300000000,-38.0609,176.724,236,53,-89,55,37,-91,3.4,3.6,3.63E+021,4,13,62,23.79,-21.22,8.18,6.83,-5.22,-30.63,81,39.5,8,326,-7.54,1,56,-31.97,82,150,2,False,,GeoNet
2023p207696,20230300000000,-38.0447,176.7263,233,55,-76,29,37,-109,3.2,3.4,1.61E+021,4,7,88,6.48,-7.21,5.7,8.69,-1.23,-15.17,86,15.6,9,313,0.99,11,44,-16.59,76,185,2,False,,GeoNet
2023p207850,20230300000000,-38.0356,176.7238,249,65,-67,24,33,-130,4.2,4.2,2.32E+022,2,27,99,87.27,-114.8,143.5,76.19,-14.36,-163.5,83,232.03,17,322,0.87,21,59,-232.9,63,196,2,False,,GeoNet
2023p212590,20230300000000,-38.0382,176.7446,260,71,-43,7,50,-154,4.2,4.3,3.56E+022,6,27,99,58.77,-255.2,203.7,91.84,50.96,-150.6,81,354.61,13,318,2.12,44,60,-356.73,44,215,2,False,,GeoNet
2023p216081,20230300000000,-38.1,176.6844,74,70,-43,181,50,-154,3.1,3.5,2.16E+021,15,7,92,0.73,-15.35,-12.05,8.82,-1.3,-9.56,83,22.06,13,132,-0.92,43,234,-21.14,44,29,2,False,,GeoNet
2023p229809,20230300000000,-40.2069,174.4178,135,64,35,29,59,150,4.9,4.6,9.36E+022,92,27,73,500.4,-218.4,369.8,-959.2,26.84,458.8,65,861.01,42,354,134.84,48,167,-995.85,3,261,2,False,,GeoNet
2023p254834,20230400000000,-38.9234,177.8624,196,52,-100,31,39,-78,3.6,3.6,3.41E+021,13,14,62,-0.53,-15.97,0.09,29.39,-7.77,-28.86,62,37.1,6,293,-7.06,7,202,-30.04,80,62,2,False,,GeoNet
2023p280164,20230400000000,-40.3345,175.9805,260,68,-47,11,48,-150,3.6,3.8,5.35E+021,26,11,64,16.59,-40.2,25.78,11.02,1.61,-27.62,75,57.98,12,320,-10.49,40,60,-47.49,48,216,2,False,,GeoNet
2023p296210,20230400000000,-43.4708,172.7651,46,49,88,229,41,92,4,3.8,7.44E+021,11,13,92,-41,34.38,5.49,-34.26,-7.78,75.25,65,75.89,86,295,-3.14,1,48,-72.75,4,138,2,False,,GeoNet
2023p296792,20230400000000,-43.475,172.7826,198,59,52,75,47,135,3.6,3.3,1.31E+021,11,9,87,-4.89,8.71,1.95,-4.19,5.52,9.08,76,12.66,58,55,0.88,32,220,-13.53,7,314,2,False,,GeoNet
2023p296804,20230400000000,-43.473,172.784,234,48,104,34,44,75,4.4,4,1.22E+022,8,14,94,-55.95,65.5,-19.39,-59.91,-9.38,115.9,71,119.78,80,215,3.88,10,45,-123.66,2,314,2,False,,GeoNet
2023p304853,20230400000000,-40.081,176.5913,220,49,-103,59,43,-76,3.9,3.8,6.29E+021,24,12,85,36.11,-28.1,-2.95,26.78,-12.9,-62.89,71,60.24,3,319,4.97,10,229,-65.21,80,65,2,False,,GeoNet
2023p305487,20230400000000,-30.1807,-177.0701,25,74,89,211,16,95,6.9,7,3.77E+026,46,30,93,-345200,917700,1346000,-1599000,-2880000,1944000,77,3695713,61,293,135534.3,1,26,-3831247,29,117,2,True,Felipe,GeoNet
2023p310616,20230400000000,-40.2825,176.6198,201,26,84,27,65,93,5.9,5.8,6.46E+024,15,21,90,-5763,20790,19720,-42490,-35660,48250,63,62815.82,70,303,3463.69,3,206,-66279.51,20,115,2,True,Felipe,GeoNet
2023p310946,20230400000000,-40.2827,176.6371,24,80,85,231,11,117,4.2,4.1,1.5E+022,9,8,83,-27.09,20.06,52.78,-29.82,-130.1,56.91,86,156.22,55,288,-12.93,5,25,-143.29,35,118,2,False,,GeoNet
2023p311490,20230400000000,-40.2587,176.5327,349,51,59,213,48,123,4.2,4.3,3.71E+022,19,15,83,20.11,73.04,-149.1,-338.3,-43.71,318.2,64,386.48,66,194,-33.52,24,10,-352.96,1,101,2,False,,GeoNet
2023p313442,20230400000000,-44.4656,169.6857,248,63,119,17,39,46,4.2,3.9,7.74E+021,9,13,82,-24.28,47.26,-40.69,-28.52,2.48,52.8,81,73.47,61,203,7.33,26,54,-80.8,13,317,2,False,,GeoNet
2023p326201,20230500000000,-44.1314,168.503,249,83,159,341,69,7,4.2,3.8,7.36E+021,8,11,45,49.04,48.25,-32.86,-36.92,-7.32,-12.12,78,82.24,19,203,-22.52,68,52,-59.72,10,297,2,False,,GeoNet
2023p332248,20230500000000,-38.9367,175.7319,42,51,-85,214,39,-96,3.4,3.4,1.81E+021,7,10,78,7.36,-7.04,-3.34,11.21,1.93,-18.57,68,16.94,6,128,2.09,4,218,-19.03,83,343,2,False,,GeoNet
2023p336443,20230500000000,-37.2144,177.2362,20,59,71,234,36,119,5.4,5.7,3.91E+024,178,23,92,-9899,19920,155.7,-22110,-18120,32000,91,38262.37,70,248,1674.71,16,30,-39937.08,12,124,2,True,Felipe,GeoNet
2023p344531,20230500000000,-40.9189,174.4661,92,62,-54,215,45,-137,3.9,3.7,3.91E+021,48,5,98,27.58,-19.1,-17.06,-1.06,-11.74,-26.51,83,38.83,10,157,0.45,31,253,-39.29,57,52,2,False,,GeoNet
2023p345696,20230500000000,-42.9389,172.0742,171,70,34,68,58,156,4.1,3.9,9.74E+021,5,12,44,20.77,58.52,54.03,-42.43,42.27,21.66,76,108.97,38,33,-30.5,51,198,-78.47,7,297,2,False,,GeoNet
2023p367190,20230500000000,-42.5897,171.8165,86,85,-156,354,66,-5,4.6,4.2,2.48E+022,9,14,75,66.43,221,-95.57,-24.34,7.83,-42.09,86,262.84,13,217,-33.35,65,97,-229.49,21,312,2,False,,GeoNet
2023p367197,20230500000000,-42.5941,171.8123,83,83,169,174,79,7,4.4,3.8,6.4E+021,4,10,18,-2.1,56.55,5.59,-28.33,-2.42,30.43,83,43.48,13,38,30.06,77,231,-73.54,3,129,2,False,,GeoNet
2023p370053,20230500000000,-42.944,171.6616,55,90,136,145,46,0,3.9,3.6,2.71E+021,6,11,74,19.05,5.13,16.99,-18.13,-8.53,-0.92,66,28.78,30,0,-3.76,46,235,-25.02,29,109,2,False,,GeoNet
2023p376910,20230500000000,-41.4369,173.759,265,69,141,11,54,27,4.1,4,1.5E+022,44,7,89,-41.42,109.2,-75.86,-20.11,-41.45,61.53,56,153.62,42,223,-8.57,46,61,-145.05,9,321,2,False,,GeoNet
2023p403284,20230500000000,-41.5194,174.4215,223,58,97,30,33,79,3.7,3.5,1.97E+021,7,7,70,-7.34,6.23,-7.06,-11.57,5.13,18.91,70,21.08,76,153,-3.15,6,39,-17.92,13,308,2,False,,GeoNet
2023p405672,20230500000000,-49.7867,163.7926,224,86,-151,132,62,-4,5.8,6.2,2.46E+025,20,21,25,245500,-32730,107400,-162300,-35780,-83140,91,281403.2,17,354,-105071.3,61,231,-176331.8,23,92,2,True,Felipe,GeoNet
2023p413614,20230600000000,-37.2246,178.9573,57,50,-58,194,49,-122,4.5,4.3,3.52E+022,38,10,25,26.02,-269.3,-33.62,209.6,-17.62,-235.7,70,402.38,0,126,-150.16,24,216,-252.22,66,35,2,False,,GeoNet
2023p427805,20230600000000,-40.352,176.727,5,63,54,243,44,139,4.8,4.3,4.02E+022,13,23,95,-45.42,228.3,-97.97,-219.2,-198.6,264.6,78,406.48,56,226,-10.11,32,24,-396.36,10,121,2,False,,GeoNet
2023p428379,20230600000000,-40.3645,176.7364,16,72,91,191,18,86,4.8,4.4,4.26E+022,12,24,85,14.87,70.69,95.31,-253.1,-326.3,238.2,78,408.6,63,288,32.04,1,195,-440.64,27,105,2,False,,GeoNet
2023p438532,20230600000000,-45.0269,167.4274,40,63,66,265,35,129,4.2,3.9,1E+022,112,9,21,-61.76,10.31,5.21,-20,-67.2,81.77,61,115.17,64,270,-45.3,21,52,-69.87,15,148,2,False,,GeoNet
2023p453112,20230600000000,-44.2127,168.657,245,78,131,348,42,18,4.3,4,1.08E+022,7,14,98,25.78,57,-73.67,-59.44,19.36,33.67,91,107.79,42,193,0.91,40,54,-108.69,22,305,2,False,,GeoNet
2023p461000,20230600000000,-43.7494,169.0636,64,53,97,232,38,80,3.7,3.8,5.44E+021,5,11,32,-32.96,8.7,15.96,-26.17,0.25,59.13,65,61.85,80,7,-21.17,6,240,-40.68,8,149,2,False,,GeoNet
2023p494181,20230700000000,-45.2562,166.6043,239,56,68,95,40,119,4.2,4,1.37E+022,5,8,48,-106,15.3,-18.37,-22.64,63.11,128.6,60,152.07,70,98,-39.2,18,252,-112.87,8,345,2,False,,GeoNet
2023p496450,20230700000000,-45.3854,166.7329,193,72,74,56,24,130,4.3,3.7,4.78E+021,4,8,67,-13.45,13.68,-1.18,-16.93,37.49,30.38,69,51.54,60,80,-8.55,15,198,-42.99,25,296,2,False,,GeoNet
2023p503579,20230700000000,-41.4084,172.8341,107,84,36,13,54,173,4.6,4.1,1.71E+022,90,9,81,65.6,-115.8,103,-78.44,4.22,12.84,80,179.15,29,336,-16.94,54,115,-162.21,20,235,2,False,,GeoNet
2023p512183,20230700000000,-41.2978,174.9985,65,46,-92,247,44,-88,3.7,3.5,2.37E+021,24,4,92,19.99,-9.33,-0.26,3.17,0.69,-23.17,68,24.15,1,156,-0.96,1,66,-23.18,89,271,2,False,,GeoNet
2023p529061,20230700000000,-40.2955,176.4669,18,68,79,226,24,116,4,3.5,2.5E+021,12,7,76,-6.55,6.87,3.01,-11.58,-17.73,18.13,85,26.41,65,269,-3.18,10,22,-23.23,23,116,2,False,,GeoNet
2023p533189,20230700000000,-38.5439,177.8934,182,61,-132,64,50,-39,3.9,3.7,4.18E+021,20,10,61,4.31,-21.7,-18.53,21,-19.62,-25.31,61,36.59,7,301,9,36,206,-45.59,53,40,2,False,,GeoNet
2023p543774,20230700000000,-41.7408,172.0561,353,53,76,196,39,108,3.5,3.4,1.76E+021,4,10,72,-1.96,1.3,-3.83,-15.54,-4.29,17.5,74,18.8,77,214,-2.67,11,2,-16.13,7,93,2,False,,GeoNet
2023p547073,20230700000000,-44.2737,167.7652,71,59,138,186,55,39,4.2,3.7,5.11E+021,13,9,99,-6.68,35.03,21.05,-23.5,13.55,30.18,74,50.94,50,37,0.26,40,220,-51.2,2,129,2,False,,GeoNet
2023p551968,20230700000000,-41.6949,174.3484,74,79,132,176,44,16,3.6,3.5,2.44E+021,10,6,76,3.08,14.46,17.78,-9.41,0.7,6.33,59,25.8,40,23,-3.12,41,244,-22.68,22,133,2,False,,GeoNet
2023p551995,20230700000000,-43.6349,172.4416,187,49,83,17,41,98,3.5,3.4,1.54E+021,6,6,59,-3.77,2.07,1.29,-12.8,2.43,16.56,53,16.87,84,51,-3.47,5,191,-13.4,4,282,2,False,,GeoNet
2023p568770,20230700000000,-40.9899,174.9021,53,90,134,143,44,0,4.6,4.2,2.69E+022,34,15,44,191.9,19.28,186.2,-172.7,-60.26,-19.17,84,300.82,30,358,-84.61,44,233,-216.21,30,108,2,False,,GeoNet
2023p584256,20230800000000,-42.9812,171.7642,197,62,83,32,29,103,3.7,3.5,2.45E+021,5,12,32,4.54,11.96,-3.91,-18.96,12.11,14.42,69,18.35,72,90,9.44,6,200,-27.79,17,292,2,False,,GeoNet
2023p585584,20230800000000,-46.4088,166.3988,16,89,-111,284,21,-2,5.3,4.6,1.05E+023,32,12,74,307.9,-265.7,-200.5,-236.4,955.9,-71.49,86,968.21,41,126,147.83,21,17,-1116.03,42,267,2,False,,GeoNet
2023p588713,20230800000000,-46.4223,166.3862,43,55,-96,234,35,-81,4.4,3.8,6.7E+021,20,8,89,35.69,-28.84,-12.15,28.6,19.81,-64.29,67,65.04,10,137,3.69,5,47,-68.73,79,290,2,False,,GeoNet
2023p591188,20230800000000,-42.1384,172.7835,259,74,-49,7,43,-156,4.4,3.9,7.91E+021,28,10,79,15.5,-54.72,49.68,17.01,-1.13,-32.51,76,83.04,19,320,-8.56,39,66,-74.47,45,210,2,False,,GeoNet
2023p594233,20230800000000,-41.7773,173.2375,133,71,46,24,47,153,4,3.8,6.89E+021,72,8,59,25.52,-12.46,48.44,-53.71,8.85,28.2,63,75.36,46,358,-15.62,41,151,-59.74,14,254,2,False,,GeoNet
2023p599987,20230800000000,-40.2327,173.5959,181,57,75,27,36,112,5.6,5.2,6.73E+023,168,22,77,-770.4,1364,1172,-5499,2634,6270,77,7095.63,73,51,-812.24,13,189,-6283.39,11,282,2,True,Felipe,GeoNet
2023p619096,20230800000000,-45.2369,167.0761,10,54,74,216,38,111,4.7,4.1,1.51E+022,15,14,54,14.56,69.97,-3.53,-132.9,-45.1,118.3,86,128.64,75,233,37.97,13,19,-166.61,8,111,2,False,,GeoNet
2023p623680,20230800000000,-36.988,177.417,25,65,69,247,33,128,4.7,4.6,9.23E+022,188,20,83,-382.8,397.7,65.83,-307.6,-574.5,690.4,75,961.21,64,259,-82.51,19,34,-878.69,17,131,2,False,,GeoNet
2023p626294,20230800000000,-45.8352,166.9841,156,67,-32,260,61,-153,4.6,4.2,2.76E+022,58,7,53,198.1,196.7,13.6,-64.46,-81.94,-133.7,81,304.98,4,209,-72.11,51,303,-232.88,39,116,2,False,,GeoNet
2023p634212,20230800000000,-38.3732,176.8072,31,78,143,130,54,15,3.9,3.8,7.04E+021,66,18,79,44.38,-16.55,24.46,-64.93,-27.94,20.55,60,66.2,34,345,7.76,52,195,-73.97,15,85,2,False,,GeoNet
2023p639754,20230800000000,-38.2252,175.8569,84,72,138,190,50,23,4.5,4.3,3.93E+022,192,17,77,-116,298.9,206,-48.87,34.98,164.9,77,367.05,42,39,47.74,45,246,-414.78,14,142,2,False,,GeoNet
2023p648057,20230800000000,-44.0551,171.2692,157,89,40,66,50,179,3.5,3.4,1.62E+021,8,6,33,8.56,6.8,-0.21,-11.24,10.67,2.68,69,12.27,28,29,6.13,50,158,-18.4,26,284,2,False,,GeoNet
2023p669191,20230900000000,-44.6289,168.2094,150,80,41,52,49,167,4.6,4,1.16E+022,82,11,79,69.07,29,39.18,-98.07,58.05,29,78,108.56,35,19,12.97,48,161,-121.53,20,274,2,False,,GeoNet
2023p688618,20230900000000,-36.4688,178.381,28,68,49,275,46,149,4.7,4.5,7.46E+022,100,14,80,-453.1,382.3,-14.9,72.21,-481.8,380.9,52,781.5,49,252,-77.29,38,46,-704.21,13,146,2,False,,GeoNet
